autoria_nome_publico;total;aon;aon_sucesso;aon_falha;flex;flex_sucesso;flex_falha;sub;sub_sucesso;sub_falha
editora estação liberdade;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
editora filoteia;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
editora heroica;6;4,0;4,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
editora hipotética;3;2,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
editora humanas - fã page;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
editora kimera;3;1,0;0,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0
editora lorentz;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
editora mino;2;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
editora noir;8;0,0;0,0;0,0;8,0;8,0;0,0;0,0;0,0;0,0
editora oficina raquel;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
editora quadriculando;33;9,0;5,0;4,0;24,0;24,0;0,0;0,0;0,0;0,0
editora quanta;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
editora saicã;9;0,0;0,0;0,0;9,0;9,0;0,0;0,0;0,0;0,0
editora seguinte;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
editora sepiante;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
editora tundra;6;0,0;0,0;0,0;6,0;6,0;0,0;0,0;0,0;0,0
editora universo fantástico;6;0,0;0,0;0,0;6,0;6,0;0,0;0,0;0,0;0,0
editora veneta;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
editora ver-o-gibi;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
editora virafolha;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
editorabezalel:  artes & ofícios;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
edna pessanha alves;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
edson  bortolotte;7;4,0;2,0;2,0;3,0;3,0;0,0;0,0;0,0;0,0
edson luis;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
edu bruks;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
eduardo alves;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
eduardo alves souza;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
eduardo azevedo;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
eduardo baltasar francisco;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
eduardo damasceno;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
eduardo dieb;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
eduardo luiz de campos assumpção;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
eduardo maciel;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
eduardo ramos silverio;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
educação web3 é o futuro digital!;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
elber costa;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
elenilton freitas;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
eliane bonadio;3;0,0;0,0;0,0;3,0;3,0;0,0;0,0;0,0;0,0
elimário rocha.;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
elisa guimarães santos;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ellie irineu;2;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
eloisa potrich (a);1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
elton santos;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
elyan lopes;7;3,0;1,0;2,0;4,0;4,0;0,0;0,0;0,0;0,0
em quadros - oby studios;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
em um outro mundo;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
emanuel franco;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
embaúra - ufologia em quadrinhos;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
emerson costa;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
emerson luy;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
emir ribeiro;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
emmanuel merlotti;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
emmanuel raphael capistrano bezerra;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ender s;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
entre facas & canetas;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
epopéia - guerreiros do universo;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
equipamentos p/ livestream/podcasts;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
equipe bugio;3;3,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
eric blake art;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
eric peleias;3;3,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
erica linhares;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
erike miranda;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
erivaldo carlos gonçalves;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
eron olivo;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
eron villar;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
ester4vieira;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
estevão ribeiro;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
estoriador;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
estudio nerd | cinema, quadrinhos;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
estúdio armon;18;2,0;2,0;0,0;16,0;16,0;0,0;0,0;0,0;0,0
estúdio daniel brandão;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
estúdio heavy & salsa;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
estúdio molotov hq;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
estúdio reich;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
estúdio tanuki;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
estúdio_casinha;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
eu apoio o coletor de histórias;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
eu apoio o gurulino!;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
eu sou infinito - sandro manesco jr;7;3,0;3,0;0,0;4,0;4,0;0,0;0,0;0,0;0,0
eullereu;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
eusoustonehenge.;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
evaldo do nascimento vasconcelos;4;3,0;0,0;3,0;1,0;1,0;0,0;0,0;0,0;0,0
ex.ignorantia;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
experiência psicodélica;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
f7 comics;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
fabiana shizue;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
fabiano ferreira;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
fabio diamond;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
fabio gimovski;4;0,0;0,0;0,0;4,0;4,0;0,0;0,0;0,0;0,0
fabio yabu;3;2,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
fabriano rocha;2;0,0;0,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0
fabricio martins;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
fabrizio andriani;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
fabrício gradim;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
falando de filmes e séries;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
fantasmas de honey dear;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
fariaesilvaeditora;3;0,0;0,0;0,0;3,0;3,0;0,0;0,0;0,0;0,0
farpa editora;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
favela do dragão;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
fazendo quadrinhos;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
fazendo quadrinhos e vivendo!;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
faça valer a pena!;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
fe meyer;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
fefê torquato;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
felipe augusto pintura digital;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
felipe cagno;20;19,0;18,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
felipe castilho;2;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
felipe cereda;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
felipe coutinho - limao mais velho;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
felipe folgosi;6;3,0;3,0;0,0;3,0;3,0;0,0;0,0;0,0;0,0
felipe fox;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
felipe frias;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
felipe hall;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
felipe lisboa castro;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
felipe maldonado;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
felipe manhães;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
felipe mendes;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
felipe mikha;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
felipe morcelli;3;3,0;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
felipe navarro;2;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
felipe nunes;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
felipe parucci;3;2,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
felipe ribeiro campos;4;1,0;0,0;1,0;3,0;3,0;0,0;0,0;0,0;0,0
felipe sena;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
felipe tazzo;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
felipe watanabe - wata;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
felix comic con;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
fernanda adami;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
fernanda montoni;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
fernanda terra;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
fernando barone;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
fernando castaño;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
fernando dep;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
fernando diguara;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
fernando donato;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
fernando fontana;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
fernando rebouças;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
fernando silva;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
figura editora;25;23,0;22,0;1,0;2,0;2,0;0,0;0,0;0,0;0,0
filipe augusto miranda;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
filipe carvalho artworks;2;2,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0
filipe coelho;2;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
finch e o anjo;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
fire crown;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
flavio francisco soares brandão;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
flavio gimenes;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
florete comics;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
fly;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
flyp equipe;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
flávio almeida;12;2,0;2,0;0,0;9,0;9,0;0,0;1,0;0,0;1,0
flávio de almeida;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
flávio de assis produções;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
flávio silva;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
fogo e gelo;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
fora da caixinha;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
forest comunicação;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
francis ortolan;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
francisco costa;2;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
francisco marcatti;6;1,0;1,0;0,0;5,0;5,0;0,0;0,0;0,0;0,0
francisco silva mauriz;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
francisco ucha;15;0,0;0,0;0,0;15,0;15,0;0,0;0,0;0,0;0,0
francélia pereira;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
franjo castro;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
frank  amorim;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
frank delmindo;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
frank tartarus;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
franklinmeow;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
fratura;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
fred cassar;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
fred hildebrand;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
free friday;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
frezza - cabeça de planeta;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
friends z comics;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
frigoli;2;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
funktoon;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
furanshisuko draki;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
futuro;2;2,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0
fuzuê nerd;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
fábio coala cavalcanti;6;6,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
fábio lima;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
fábio paiva;4;2,0;2,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
fábrica;2;0,0;0,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0
fábrica de heróis;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
fábrica faglianostra;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
fábula do destino;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
fábula fabulosa;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
fé em 3d;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
g. profeta;2;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
gabriel arrais;14;5,0;5,0;0,0;9,0;9,0;0,0;0,0;0,0;0,0
gabriel billy;2;1,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
gabriel de góes figueiredo;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
gabriel infante;2;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
gabriel jardim;6;5,0;4,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
gabriel kolbe;2;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
gabriel mier;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
gabriel ossu;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
gabriel rocha;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
gabriel rodrigues da silva;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
gabriel sorriso;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
gabriel sá britto do nascimento;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
gabriela paciulo;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
gabtuns;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
gaivota quadrinhos;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
galaxive;2;2,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
galego apulso;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
garagi saloon;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
garcia junior;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
gau ferreira;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
geek book;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
geek one;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
geek station;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
geleia total;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
gem.i.ni;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
genildo charges;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
genildo ronchi;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
geovan motter;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
germana viana;11;0,0;0,0;0,0;11,0;11,0;0,0;0,0;0,0;0,0
gerson de lima galvao;5;1,0;0,0;1,0;3,0;3,0;0,0;1,0;1,0;0,0
gerson teixeira;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
gibiteca na zona leste;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
gidalti oliveira moura jr;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
gigantes ou moinhos de vento?;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
gil mendes;3;0,0;0,0;0,0;1,0;1,0;0,0;2,0;1,0;1,0
giocele vieira rocha;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
"giorgio ""gico"" galli";2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
gisele silva;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
glauber lopes;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
glaucia campregher;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
gleidson ribeiro;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
gmarquesvii;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
goblins!;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
gok universe;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
gorjeta e recompensas;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
gota de areia;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
goya maru;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
goók&bou - tirinhas;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
grandesheróisbr;4;2,0;2,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
graphite editora;16;0,0;0,0;0,0;16,0;16,0;0,0;0,0;0,0;0,0
grupo de apoiadores nerd world club;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
grupo lendari / grupo estante;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
gráfica neubert / editora kalima (off);6;0,0;0,0;0,0;5,0;5,0;0,0;1,0;1,0;0,0
guardiões;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
guardiões da justiça;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
gui lipari;3;1,0;0,0;1,0;2,0;2,0;0,0;0,0;0,0;0,0
guia dos quadrinhos;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
guido silva;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
guilda dos quadrinhos;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
guilherme b.;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
guilherme balbi;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
guilherme bandeira;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
guilherme de sousa;7;3,0;3,0;0,0;4,0;4,0;0,0;0,0;0,0;0,0
guilherme infante;4;4,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
guilherme kroll domingues;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
guilherme moraes;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
guilherme sfredo miorando;6;1,0;0,0;1,0;5,0;5,0;0,0;0,0;0,0;0,0
guilhotina;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
gus morais;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
gustavo borges;8;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
gustavo braz;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
gustavo do nascimento e silva;6;4,0;1,0;3,0;2,0;1,0;1,0;0,0;0,0;0,0
gustavo inafuku;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
gustavo lambreta;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
gustavo nascimento;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
gustavo padilha costenaro;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
gustavo piacentini;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
gustavo ravaglio;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
gustavo santana;2;1,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0
gótica desanimada;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
haeckel almeida;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
hannah abranches;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
harpercollins brasil;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
haus;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
hayde;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
hb comics studio;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
hebi weiss;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hector lima;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
hector sousa;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
hector yudi;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
heitor amatsu;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
heitor coelho;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
heitor dias tavares;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
heitor pinheiro da costa;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
helena cunha;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
helô d'angelo;3;3,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
henrique antonio kipper;2;2,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
henrique brum;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
henrique hübner;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
henrique josé;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
henrique moura dos santos;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
henry garrit;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
henry saints;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
hernande henrique;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
herói;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
heróis sonhadores;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hgs anime;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
hiago nc quadrinhos;6;0,0;0,0;0,0;6,0;6,0;0,0;0,0;0,0;0,0
hiram miller;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
hiro kawahara;7;7,0;6,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
hiroshi: world wires;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
história em quadrinho;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
histórias de isolamento;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
